PM 2.5,Dew Point (Celcius Degree),Humidity,Pressure,Temperature,Cumulated wind speed,Precipitation
97,3,61,1027,10,1.79,0
114,3,70,1028,8,0.89,0
102,3,75,1028,7,1.34,0
121,3,86,1029,5,3.13,0
111,2,75,1029,6,4.02,0
129,3,86,1028,5,0.89,0
87,2,86,1028,4,1.79,0
63,1,80,1028,4,4.92,0
43,1,80,1028,4,6.71,0
44,0,80,1028,3,9.84,0
32,0,86,1028,2,12.97,0
39,0,80,1028,3,14.76,0
34,1,80,1029,4,17.89,0
27,2,70,1029,7,21.91,0
31,1,53,1030,10,25.04,0
36,1,46,1029,12,28.17,0
40,1,41,1028,14,3.13,0
36,1,38,1027,15,6.26,0
37,0,35,1027,15,0.89,0
37,-1,33,1026,15,1.78,0
46,0,35,1026,15,3.57,0
49,1,41,1026,14,1.79,0
56,1,43,1026,13,4.92,0
68,2,50,1027,12,8.05,0
71,2,50,1027,12,9.84,0
79,3,66,1027,9,0.89,0
90,4,75,1028,8,0.89,0
94,4,75,1028,8,0.89,0
127,3,70,1028,8,0.45,0
122,4,75,1027,8,0.89,0
157,5,81,1027,8,0.45,0
144,4,75,1027,8,1.79,0
91,4,70,1027,9,4.92,0
68,4,75,1027,8,6.71,0
56,2,57,1027,10,8.5,0
42,2,61,1027,9,11.63,0
47,0,46,1028,11,15.65,0
33,3,54,1028,12,19.67,0
27,3,50,1028,13,23.69,0
27,4,54,1028,13,27.71,0
25,4,47,1028,15,30.84,0
8,3,44,1027,15,33.97,0
16,-1,31,1026,16,0.89,0
11,-1,31,1026,16,2.68,0
17,0,33,1026,16,3.13,0
19,1,38,1026,15,1.79,0
21,3,54,1026,12,1.79,0
31,3,61,1026,10,3.58,0
45,3,66,1026,9,0.89,0
56,3,50,1026,13,3.13,0
62,3,57,1026,11,6.26,0
77,3,70,1026,8,1.79,0
65,1,86,1027,3,1.79,0
61,3,86,1027,5,2.68,0
54,2,86,1027,4,4.47,0
33,0,86,1027,2,8.49,0
33,-1,80,1027,2,11.62,0
27,-1,80,1027,2,14.75,0
22,-2,74,1027,2,18.77,0
24,-1,74,1027,3,21.9,0
32,-1,80,1028,2,25.92,0
23,0,53,1028,9,29.94,0
21,-3,34,1028,12,3.13,0
28,-4,28,1028,14,4.02,0
23,-4,26,1027,15,5.81,0
24,-4,26,1026,15,8.94,0
23,-5,24,1025,15,10.73,0
23,-5,23,1023,16,0.89,0
21,-5,23,1023,16,1.79,0
25,-4,28,1023,14,0.89,0
30,-3,39,1023,10,0.89,0
44,0,56,1023,8,0.89,0
43,1,70,1023,6,1.79,0
66,-2,56,1023,6,3.58,0
69,-1,60,1023,6,0.89,0
79,0,70,1023,5,1.78,0
84,0,75,1023,4,0.89,0
115,-2,69,1022,3,1.79,0
113,0,86,1022,2,2.68,0
91,-1,86,1022,1,4.47,0
56,-2,86,1021,0,6.26,0
42,-3,80,1021,0,8.05,0
29,-4,74,1021,0,9.84,0
34,-4,80,1021,-1,12.97,0
40,-3,69,1022,2,16.1,0
44,-2,64,1022,4,20.12,0
43,-4,37,1021,10,23.25,0
50,-5,30,1021,12,26.38,0
47,-5,28,1020,13,28.17,0
42,-5,26,1019,14,0.89,0
48,-6,22,1018,15,1.78,0
45,-6,22,1017,15,3.57,0
59,-5,23,1017,16,1.79,0
54,-5,26,1017,14,4.92,0
55,-4,30,1017,13,8.94,0
63,-2,37,1017,12,12.07,0
84,-1,46,1017,10,15.2,0
92,0,60,1017,7,0.89,0
113,0,75,1017,4,0.89,0
139,1,86,1017,3,0.89,0
135,1,80,1017,4,1.78,0
161,-1,80,1017,2,1.79,0
145,0,86,1017,2,0.45,0
154,-1,86,1016,1,0.89,0
139,-1,92,1016,0,2.68,0
153,-1,86,1016,1,0.89,0
105,-2,92,1016,-1,0.89,0
115,-1,92,1016,0,1.78,0
102,-1,86,1016,1,0.89,0
78,-1,74,1016,3,3.13,0
83,0,70,1016,5,4.92,0
90,0,53,1015,9,0.89,0
96,-1,46,1016,10,1.78,0
96,0,43,1014,12,1.79,0
114,0,40,1013,13,3.58,0
153,0,40,1013,13,5.37,0
152,1,46,1013,12,0.89,0
179,2,53,1013,11,0.89,0
208,2,57,1014,10,1.78,0
255,3,66,1014,9,0.89,0
197,4,75,1014,8,1.78,0
211,3,70,1014,8,2.67,0
228,4,75,1014,8,3.56,0
252,4,75,1014,8,4.45,0
277,4,86,1014,6,5.34,0
208,4,86,1014,6,1.79,0
73,4,93,1015,5,3.58,0
43,3,75,1016,7,5.37,0
19,0,46,1016,11,11.18,0
16,0,49,1016,10,16.99,0
21,-1,56,1017,7,20.12,0
30,-3,42,1018,9,24.14,0
38,-2,60,1018,5,0.89,0
43,-4,32,1020,12,4.02,0
39,-5,30,1020,12,7.15,0
43,-6,24,1020,14,15.2,0
34,-9,18,1019,15,24.14,0
42,-8,18,1018,16,33.97,0
41,-10,15,1018,16,43.8,0
46,-11,14,1017,16,53.63,0
41,-11,15,1017,15,60.78,0
45,-11,15,1017,15,69.72,0
50,-11,16,1017,14,73.74,0
47,-11,16,1018,14,78.66,0
65,-11,16,1019,14,3.13,0
75,-10,21,1019,11,4.02,0
23,-9,33,1020,6,7.15,0
17,-8,33,1021,7,0.89,0
21,-13,19,1021,9,5.81,0
15,-13,24,1022,6,10.73,0
7,-13,22,1023,7,17.88,0
6,-13,24,1023,6,22.8,0
6,-13,29,1024,3,26.82,0
7,-13,31,1024,2,30.84,0
8,-13,25,1025,5,35.76,0
9,-13,34,1025,1,38.89,0
10,-13,27,1026,4,44.7,0
9,-13,24,1027,6,51.85,0
12,-15,17,1027,8,59,0
12,-15,16,1027,9,63.92,0
18,-14,18,1027,9,67.05,0
9,-14,18,1026,9,3.13,0
18,-14,16,1025,10,4.02,0
19,-15,15,1024,10,3.13,0
17,-15,15,1024,10,1.79,0
19,-14,19,1025,8,3.58,0
34,-11,26,1025,7,4.47,0
58,-9,38,1025,4,5.36,0
74,-4,64,1026,2,0.89,0
89,-6,55,1026,2,1.34,0
88,-6,63,1026,0,0.89,0
78,-6,63,1026,0,1.78,0
93,-6,59,1026,1,3.57,0
126,-8,50,1026,1,5.36,0
145,-9,54,1026,-1,0.89,0
141,-9,50,1025,0,0.89,0
144,-9,50,1025,0,0.89,0
127,-8,50,1025,1,1.79,0
124,-9,50,1025,0,0.89,0
134,-8,58,1025,-1,0.89,0
114,-6,79,1026,-3,0.89,0
84,-6,55,1027,2,1.79,0
88,-6,48,1027,4,3.58,0
118,-8,33,1027,7,0.89,0
113,-9,28,1026,8,1.79,0
110,-8,29,1025,9,3.58,0
129,-8,25,1024,11,1.79,0
124,-8,25,1024,11,1.79,0
128,-8,25,1024,11,0.89,0
150,-5,39,1024,8,1.78,0
178,-6,36,1024,8,2.67,0
178,-4,52,1025,5,0.89,0
204,-3,64,1025,3,0.89,0
242,-3,64,1026,3,1.78,0
235,-3,69,1026,2,0.89,0
204,-4,69,1027,1,2.68,0
314,-4,74,1027,0,4.47,0
333,-4,64,1027,2,0.45,0
285,-4,80,1028,-1,0.89,0
289,-3,86,1028,-1,0.89,0
225,-3,86,1028,-1,0.89,0
183,-3,86,1027,-1,0.89,0
190,-3,86,1027,-1,1.34,0
185,-3,92,1028,-2,2.23,0
188,-5,86,1028,-3,1.79,0
172,-3,80,1029,0,3.58,0
185,-2,64,1029,4,6.71,0
185,-2,56,1029,6,8.5,0
194,1,57,1028,9,10.29,0
195,1,53,1027,10,0.89,0
173,2,57,1027,10,1.78,0
158,3,61,1026,10,1.79,0
165,3,61,1025,10,0.89,0
168,3,70,1025,8,1.78,0
184,2,70,1025,7,2.23,0
206,3,75,1025,7,3.12,0
205,2,80,1025,5,0.89,0
185,3,86,1025,5,0.89,0
225,3,86,1026,5,1.78,0
206,3,93,1026,4,2.67,0
206,4,93,1026,5,3.56,0
187,4,93,1026,5,1.79,0
195,3,86,1026,5,2.68,0
202,2,80,1026,5,4.47,0
184,2,80,1026,5,6.26,0
186,1,93,1026,2,8.05,0
177,2,93,1026,3,0.89,0
193,1,93,1026,2,0.89,0
193,0,100,1027,0,4.02,0
149,2,100,1027,2,5.81,0
154,4,81,1028,7,0.89,0
210,5,71,1027,10,1.78,0
224,6,71,1026,11,1.79,0
271,6,71,1026,11,3.58,0
306,6,71,1026,11,0.89,0
342,7,81,1026,10,0.89,0
358,6,81,1027,9,0.89,0
380,7,81,1027,10,1.78,0
336,7,81,1027,10,2.67,0
166,6,81,1028,9,3.13,0
132,5,75,1028,9,4.92,0
128,3,66,1028,9,8.05,0
127,2,65,1027,8,9.84,0
100,2,65,1027,8,11.63,0
93,3,75,1026,7,0.89,0
103,3,75,1026,7,1.78,0.3
113,4,93,1026,5,2.67,0.7
111,5,100,1025,5,0.89,0.7
111,5,93,1024,6,4.02,1.2
113,5,93,1023,6,5.81,0.8
126,6,100,1023,6,8.94,2
121,6,100,1023,6,12.07,1.2
127,6,100,1022,6,1.79,1.2
119,6,93,1021,7,3.13,0.6
99,7,100,1020,7,4.92,0
107,7,100,1020,7,6.71,0.1
114,7,93,1019,8,1.79,0
119,8,100,1018,8,1.79,0
153,8,93,1018,9,3.58,0
160,8,93,1017,9,6.71,0
109,8,93,1017,9,9.84,0
112,6,93,1017,7,11.63,0
166,6,100,1017,6,13.42,0
144,6,100,1017,6,17.44,0
136,7,93,1017,8,21.46,0
128,7,100,1018,7,24.59,0
139,6,100,1017,6,0.89,0
141,6,100,1016,6,1.79,0
157,5,100,1016,5,3.58,0
142,5,100,1016,5,6.71,0
127,6,100,1015,6,10.73,0
95,6,93,1015,7,13.86,0
85,7,100,1015,7,17.88,0
97,7,93,1015,8,19.67,0
89,7,93,1016,8,22.8,0
78,6,81,1016,9,25.93,0
54,4,61,1015,11,4.02,0
56,4,54,1015,13,4.92,0
60,3,47,1015,14,9.84,0
59,1,36,1014,16,3.13,0.1
53,1,38,1014,15,6.26,0
40,1,36,1013,16,0.89,0
43,0,35,1013,15,1.79,0
70,6,62,1013,13,6.71,0
55,6,71,1014,11,11.63,0
70,6,81,1015,9,16.55,0
77,6,87,1017,8,21.47,0
91,5,81,1017,8,25.49,0
91,5,81,1018,8,27.28,0
99,4,86,1018,6,29.07,3.6
90,5,93,1019,6,32.2,0.1
82,3,86,1019,5,4.02,0.5
72,2,86,1019,4,4.02,0
71,2,86,1020,4,5.81,0
34,1,93,1020,2,6.7,0
13,-1,65,1021,5,7.15,0
7,-6,48,1021,4,15.2,0
3,-7,47,1021,3,23.25,0
9,-9,40,1022,3,34.43,0
13,-10,35,1024,4,46.5,0
15,-11,30,1024,5,55.44,0
9,-11,28,1024,6,66.62,0
16,-11,26,1024,7,77.8,0
13,-12,24,1024,7,88.98,0
15,-12,22,1023,8,97.03,0
10,-12,24,1023,7,105.08,0
6,-12,24,1023,7,112.23,0
7,-11,28,1024,6,119.38,0
8,-11,28,1025,6,125.19,0
10,-12,30,1026,4,129.21,0
18,-11,32,1026,4,132.34,0
12,-12,32,1027,3,136.36,0
22,-11,43,1027,0,139.49,0
9,-11,43,1028,0,144.41,0
9,-11,43,1029,0,150.22,0
10,-14,33,1029,0,155.14,0
12,-11,50,1029,-2,160.06,0
16,-11,53,1029,-3,163.19,0
17,-11,50,1029,-2,3.13,0
25,-11,50,1029,-2,7.15,0
20,-12,49,1029,-3,1.79,0
29,-10,58,1030,-3,3.58,0
19,-10,67,1030,-5,5.37,0
21,-10,54,1031,-2,8.5,0
30,-11,40,1032,1,10.29,0
42,-11,34,1032,3,12.08,0
58,-12,30,1032,4,13.87,0
53,-11,30,1030,5,0.89,0
55,-10,28,1029,7,1.79,0
55,-10,30,1029,6,4.92,0
47,-9,33,1029,6,8.05,0
48,-9,35,1029,5,11.18,0
45,-9,38,1029,4,12.97,0
52,-5,59,1030,2,0.89,0
77,-4,74,1030,0,0.89,0
113,-7,59,1030,0,0.89,0
172,-6,74,1030,-2,1.78,0
249,-6,74,1031,-2,2.67,0
226,-4,86,1031,-2,0.89,0
191,-5,69,1031,0,1.34,0
154,-5,86,1031,-3,1.79,0
123,-5,86,1031,-3,1.79,0
106,-5,86,1031,-3,3.58,0
102,-6,85,1031,-4,6.71,0
80,-6,85,1031,-4,8.5,0
71,-5,92,1031,-4,10.29,0
91,-7,85,1031,-5,13.42,0
81,-4,80,1031,-1,0.89,0
73,-3,74,1032,1,3.13,0
89,-4,59,1032,3,6.26,0
99,-6,44,1030,5,0.89,0
99,-6,36,1029,8,1.78,0
115,-6,39,1028,7,2.67,0
132,-4,45,1027,7,1.79,0
135,-4,42,1026,8,4.92,0
165,-4,45,1026,7,6.71,0
163,-2,60,1026,5,8.5,0
172,-2,69,1027,3,0.89,0
190,-2,80,1027,1,1.78,0
196,-1,80,1027,2,1.79,0
210,-1,74,1027,3,0.89,0
239,-1,80,1026,2,1.78,0
380,-2,69,1026,3,1.79,0
358,-2,69,1025,3,0.89,0
364,-2,74,1024,2,1.78,0
363,-2,74,1024,2,2.23,0
322,-1,80,1023,2,1.79,0
315,-2,80,1022,1,0.89,0
271,-2,86,1022,0,0.89,0
227,-1,92,1021,0,2.68,0
197,-1,80,1021,2,0.89,0
194,0,86,1021,2,1.79,0
198,0,75,1021,4,0.89,0
223,0,70,1021,5,3.13,0
241,1,65,1020,7,4.92,0
208,1,57,1019,9,0.89,0
55,-7,25,1018,12,7.15,0
12,-8,25,1018,11,19.22,0
17,-10,23,1019,10,28.16,0
7,-10,26,1021,8,40.23,0
7,-11,28,1022,6,52.3,0
9,-12,30,1025,4,64.37,0
10,-14,27,1026,3,80.46,0
7,-14,29,1026,2,98.34,0
9,-15,27,1028,2,113.54,0
19,-15,29,1028,1,123.37,0
6,-15,29,1029,1,135.44,0
7,-15,31,1029,0,146.62,0
9,-14,33,1030,0,157.8,0
10,-16,28,1030,0,169.87,0
10,-15,33,1031,-1,179.7,0
10,-15,33,1031,-1,186.85,0
8,-15,33,1032,-1,195.79,0
9,-14,39,1033,-2,203.84,0
12,-15,36,1034,-2,210.99,0
13,-14,33,1035,0,215.01,0
14,-16,26,1036,1,222.16,0
14,-17,24,1036,1,229.31,0
14,-16,23,1035,3,235.12,0
11,-17,19,1033,4,240.93,0
10,-18,18,1032,4,248.08,0
15,-17,19,1032,4,255.23,0
13,-18,17,1032,5,261.04,0
13,-17,19,1031,4,266.85,0
18,-16,24,1031,2,268.64,0
28,-11,43,1031,0,0.89,0
40,-11,46,1031,-1,0.89,0
48,-11,46,1032,-1,1.79,0
63,-13,34,1031,1,4.92,0
72,-13,34,1031,1,8.05,0
91,-10,50,1030,-1,0.89,0
98,-10,50,1029,-1,1.79,0
99,-9,73,1030,-5,0.89,0
100,-10,73,1030,-6,1.79,0
118,-10,73,1029,-6,2.68,0
135,-10,73,1029,-6,0.89,0
134,-9,79,1028,-6,0.89,0
121,-10,79,1028,-7,0.89,0
96,-9,79,1028,-6,0.89,0
90,-8,79,1028,-5,1.78,0
96,-7,68,1029,-2,0.89,0
114,-8,58,1028,-1,1.78,0
135,-8,54,1028,0,0.89,0
151,-8,50,1026,1,2.68,0
180,-8,50,1026,1,0.89,0
211,-8,50,1026,1,1.79,0
251,-7,51,1025,2,3.58,0
278,-7,55,1025,1,0.89,0
266,-6,68,1026,-1,0.89,0
273,-5,74,1027,-1,1.78,0
282,-5,74,1027,-1,0.45,0
290,-6,68,1028,-1,1.34,0
323,-5,86,1029,-3,0.89,0
333,-6,79,1029,-3,2.68,0
305,-7,79,1029,-4,4.47,0
280,-8,79,1030,-5,7.6,0
260,-7,79,1030,-4,8.49,0
207,-8,73,1030,-4,11.62,0
232,-9,73,1030,-5,13.41,0
155,-9,73,1030,-5,16.54,0
128,-8,85,1030,-6,18.33,0
105,-8,79,1030,-5,19.22,0
120,-7,85,1030,-5,20.11,0
121,-6,79,1031,-3,21.9,0
126,-5,74,1031,-1,0.89,0
145,-5,64,1031,1,1.78,0
163,-6,55,1030,2,2.67,0
206,-6,51,1029,3,3.56,0
227,-5,51,1028,4,1.79,0
196,-5,51,1027,4,3.58,0
193,-4,55,1026,4,0.89,0
229,-5,55,1026,3,1.78,0
259,-4,64,1025,2,0.89,0
256,-5,64,1026,1,0.89,0
258,-4,69,1025,1,1.78,0
274,-4,80,1026,-1,2.67,0
332,-3,86,1026,-1,0.89,0
343,-3,86,1025,-1,0.89,0
337,-4,86,1025,-2,0.89,0
311,-4,92,1024,-3,1.78,0
292,-4,92,1024,-3,1.79,0
227,-4,92,1023,-3,2.68,0
222,-4,80,1023,-1,5.81,0
229,-5,86,1023,-3,7.6,0
222,-4,80,1022,-1,10.73,0
233,-4,86,1022,-2,12.52,0
234,-5,79,1022,-2,15.65,0
223,-3,86,1022,-1,17.44,0
203,-2,74,1022,2,20.57,0
223,-3,64,1023,3,24.59,0
209,-4,52,1022,5,27.72,0
193,-4,48,1021,6,29.51,0
200,-4,48,1020,6,31.3,0
200,-5,42,1019,7,33.09,0
210,-5,42,1019,7,34.88,0
222,-5,45,1019,6,0.89,0
250,-4,52,1020,5,1.79,0
271,-4,59,1020,3,0.89,0
300,-5,69,1020,0,1.78,0
292,-4,80,1020,-1,1.79,0
305,-4,55,1020,4,4.92,0
322,-3,69,1021,2,0.89,0
330,-4,74,1021,0,1.79,0
326,-4,74,1021,0,3.58,0
306,-4,80,1021,-1,5.37,0
295,-4,86,1021,-2,0.89,0
302,-3,86,1021,-1,1.79,0
237,-4,86,1021,-2,3.58,0
176,-4,80,1021,-1,6.71,0
143,-5,79,1021,-2,9.84,0
135,-5,86,1021,-3,12.97,0
133,-3,80,1022,0,16.99,0
115,-3,56,1022,5,21.01,0
115,-3,52,1022,6,25.03,0
106,-4,42,1022,8,0.89,0
86,-4,37,1021,10,1.78,0
102,-5,34,1020,10,4.92,0
140,-4,37,1019,10,8.05,0
178,-2,45,1019,9,9.84,0
216,-2,52,1019,7,11.63,0
243,-1,65,1019,5,0.45,0
277,-2,69,1020,3,0.89,0
313,-1,80,1020,2,0.89,0
350,-3,74,1021,1,0.89,0
404,-2,86,1021,0,0.45,0
391,-2,86,1022,0,1.34,0
362,-2,80,1022,1,1.79,0
289,-2,80,1022,1,2.68,0
257,-2,80,1022,1,4.47,0
222,-2,86,1022,0,6.26,0
177,-2,80,1022,1,8.05,0
174,-2,80,1022,1,9.84,0
148,-2,74,1022,2,11.63,0
140,-2,80,1023,1,15.65,0
124,-3,80,1024,0,18.78,0
127,-2,60,1026,5,23.7,0
143,-2,49,1026,8,27.72,0
138,-4,37,1026,10,4.02,0
96,-5,34,1026,10,9.83,0
34,-7,25,1026,12,13.85,0
131,-4,34,1025,11,3.13,0
180,1,57,1025,9,8.94,0
143,1,61,1026,8,14.75,0
100,0,60,1027,7,19.67,0
93,-1,65,1027,5,23.69,0
64,0,70,1028,5,25.48,0
48,-2,64,1029,4,27.27,0
50,-3,60,1030,4,30.4,0
48,-3,60,1031,4,0.89,0
39,-3,60,1031,4,1.78,0
40,-5,51,1032,4,1.79,0
48,-5,55,1032,3,4.92,0
47,-6,55,1032,2,6.71,0
50,-7,55,1032,1,0.89,0
49,-6,59,1033,1,1.78,0
50,-6,59,1032,1,0.89,0
52,-6,59,1032,1,2.68,0
45,-6,59,1032,1,3.57,0
40,-5,64,1033,1,5.36,0
31,-10,37,1034,3,0.89,0
34,-8,44,1034,3,1.79,0
42,-9,40,1034,3,3.58,0
45,-12,32,1034,3,6.71,0
39,-12,32,1033,3,8.5,0
51,-13,29,1032,3,10.29,0
48,-12,32,1032,3,12.08,0
63,-12,32,1032,3,13.87,0
73,-12,32,1033,3,17,0
78,-10,40,1033,2,0.45,0
97,-8,47,1034,2,1.34,0
90,-8,47,1034,2,2.23,0
115,-6,59,1035,1,3.12,0
145,-7,55,1035,1,0.89,0
155,-7,59,1036,0,1.78,0
127,-7,59,1036,0,0.45,0
112,-6,74,1036,-2,1.34,0
119,-5,79,1037,-2,2.23,0
174,-6,79,1037,-3,1.79,0
238,-5,86,1037,-3,0.89,0
229,-7,73,1037,-3,0.89,0
208,-7,85,1037,-5,2.68,0
163,-9,79,1038,-6,5.81,0
146,-9,73,1038,-5,7.6,0
43,-11,43,1039,0,4.02,0
21,-14,29,1040,2,9.83,0
20,-14,25,1039,4,3.13,0
32,-15,20,1038,6,7.15,0
33,-15,20,1037,6,10.28,0
25,-16,18,1036,6,12.07,0
31,-15,20,1036,6,13.86,0
40,-15,21,1036,5,15.65,0
40,-14,29,1037,2,0.89,0
70,-12,37,1037,1,1.78,0
97,-15,25,1037,3,4.91,0
100,-13,29,1037,3,8.04,0
111,-9,40,1037,3,1.79,0
99,-10,54,1037,-2,1.79,0
125,-9,63,1037,-3,0.89,0
149,-9,58,1037,-2,1.34,0
174,-10,67,1037,-5,1.79,0
224,-8,85,1036,-6,0.89,0
215,-9,73,1036,-5,0.45,0
186,-9,85,1036,-7,1.79,0
107,-9,79,1035,-6,3.58,0
73,-9,85,1035,-7,4.47,0
87,-8,85,1035,-6,5.36,0
82,-7,79,1034,-4,8.49,0
53,-6,74,1034,-2,0.89,0
69,-7,59,1033,0,1.78,0
75,-8,47,1032,2,2.67,0
92,-9,43,1031,2,3.56,0
116,-10,35,1029,4,4.45,0
160,-11,32,1029,4,5.34,0
271,-8,44,1028,3,1.79,0
301,-8,50,1028,1,3.58,0
238,-7,59,1028,0,0.89,0
183,-5,74,1027,-1,1.78,0
209,-6,68,1027,-1,2.67,0
187,-4,80,1027,-1,1.79,0
198,-4,86,1027,-2,0.89,0
219,-3,92,1027,-2,1.79,0
243,-4,92,1026,-3,2.68,0
287,-4,86,1026,-2,4.47,0
303,-4,86,1025,-2,0.89,0
282,-4,86,1025,-2,1.78,0
284,-3,92,1024,-2,0.89,0
290,-3,92,1024,-2,1.78,0
296,-3,92,1023,-2,3.57,0
306,-3,92,1023,-2,0.89,0
309,-3,92,1024,-2,1.78,0
301,-2,100,1024,-2,2.67,0.6
265,-2,92,1024,-1,0.89,0.7
293,-2,92,1024,-1,1.34,0.7
289,-2,92,1023,-1,0.89,0.8
254,-1,100,1023,-1,0.89,0.1
279,-1,92,1022,0,1.79,0
278,-1,92,1022,0,3.58,0
281,-1,92,1022,0,5.37,0
295,-1,92,1022,0,6.26,0
307,-2,92,1022,-1,7.15,0
365,-2,92,1023,-1,8.04,0
431,-1,100,1023,-1,0.89,0
494,-1,92,1023,0,0.89,0
490,-1,92,1023,0,0.89,0
473,-1,92,1024,0,0.89,0
473,-1,92,1024,0,1.78,0
477,-1,100,1024,-1,0.89,0
301,-3,100,1024,-3,1.79,0
288,-4,100,1024,-4,4.92,0
96,-6,100,1024,-6,8.05,0
17,-5,100,1024,-5,12.07,0
26,-6,85,1024,-4,13.86,0
37,-8,85,1025,-6,3.13,0
36,-8,73,1026,-4,8.05,0
34,-7,68,1027,-2,11.18,0
34,-8,58,1027,-1,15.2,0
27,-7,59,1027,0,4.92,0
29,-7,51,1027,2,8.94,0
29,-9,43,1027,2,4.02,0
32,-10,32,1025,5,1.79,0
35,-11,28,1025,6,1.79,0
39,-11,30,1025,5,3.58,0
42,-12,27,1026,5,0.89,0
99,-11,37,1026,2,1.79,0
137,-10,43,1026,1,3.58,0
168,-6,59,1027,1,5.37,0
177,-4,69,1027,1,7.16,0
184,-5,79,1027,-2,0.89,0
195,-5,86,1027,-3,1.78,0
193,-5,86,1027,-3,0.89,0
187,-6,79,1027,-3,1.78,0
178,-5,86,1028,-3,0.89,0
206,-4,92,1028,-3,1.78,0
260,-5,86,1028,-3,2.67,0
276,-6,79,1027,-3,0.89,0
250,-6,85,1028,-4,0.89,0
203,-7,85,1028,-5,0.89,0
222,-7,92,1028,-6,1.34,0
113,-6,92,1029,-5,1.79,0
54,-6,74,1029,-2,0.89,0
63,-5,74,1030,-1,1.78,0
65,-5,64,1029,1,2.67,0
100,-5,64,1028,1,3.56,0
126,-4,64,1027,2,4.45,0
221,-3,69,1027,2,1.79,0
406,-3,74,1028,1,3.58,0
472,-3,86,1028,-1,5.37,0
498,-3,92,1029,-2,7.16,0
522,-3,100,1029,-3,8.95,0
469,-3,100,1030,-3,10.74,0
412,-3,100,1031,-3,13.87,0
372,-3,100,1031,-3,15.66,0
355,-4,92,1032,-3,1.79,0
365,-4,100,1032,-4,1.79,0
392,-4,100,1032,-4,0.89,0
324,-4,100,1031,-4,0.89,0
386,-3,100,1032,-3,0.89,0
397,-3,100,1032,-3,4.02,0
416,-3,100,1032,-3,5.81,0
395,-3,100,1032,-3,6.7,0
370,-3,100,1032,-3,7.59,0
296,-3,92,1032,-2,1.79,0
275,-2,100,1032,-2,0.45,0
282,-2,92,1033,-1,1.34,0
270,-2,92,1033,-1,1.79,0
283,-2,92,1032,-1,3.58,0.2
269,-1,100,1031,-1,0.89,0.1
248,-1,100,1031,-1,1.78,0
268,-1,92,1031,0,2.67,0
306,-1,92,1031,0,3.56,0
270,-1,92,1031,0,4.45,0
332,-1,92,1031,0,0.89,0
335,-1,92,1032,0,0.89,0
324,-1,92,1032,0,0.89,0
318,-1,92,1032,0,1.78,0
304,-1,92,1032,0,0.89,0
266,-1,92,1032,0,0.89,0
226,0,100,1032,0,1.78,0
252,-1,92,1032,0,1.79,0
247,0,100,1031,0,3.58,0
247,0,100,1031,0,5.37,0
237,-1,92,1031,0,6.26,0
229,-1,92,1031,0,8.05,0
225,-1,92,1030,0,9.84,0
231,-1,92,1031,0,11.63,0
211,0,100,1032,0,12.52,0
181,0,100,1032,0,14.31,0
210,0,100,1032,0,16.1,0
211,0,93,1032,1,0.89,0
209,1,93,1032,2,1.78,0
215,1,93,1031,2,3.13,0
215,1,86,1030,3,0.89,0
201,1,86,1029,3,1.78,0
193,0,80,1030,3,2.67,0
189,0,86,1030,2,0.89,0
187,0,93,1030,1,2.68,0
240,-1,92,1031,0,4.47,0
232,-2,100,1032,-2,6.26,0
279,-2,100,1032,-2,8.05,0
456,-2,100,1032,-2,0.89,0
420,-2,100,1032,-2,1.79,0
340,-2,100,1032,-2,0.89,0
306,-1,100,1032,-1,1.78,0
286,-1,100,1032,-1,2.67,0
284,-1,100,1032,-1,1.79,0
287,-1,100,1032,-1,0.89,0
281,-1,92,1031,0,0.45,0
265,0,100,1031,0,0.89,0.1
232,0,100,1032,0,0.45,0
218,0,100,1032,0,0.89,0
202,0,100,1033,0,0.89,0
146,1,100,1034,1,1.79,0
27,0,80,1034,3,4.92,0
28,-8,41,1034,4,12.97,0
17,-8,38,1033,5,21.02,0
18,-10,32,1033,5,30.85,0
17,-11,32,1032,4,40.68,0
18,-11,34,1033,3,51.86,0
15,-12,32,1033,3,59.91,0
16,-13,31,1033,2,67.96,0
13,-13,34,1034,1,75.11,0
12,-15,29,1035,1,84.94,0
11,-14,33,1036,0,93.88,0
12,-15,33,1036,-1,105.95,0
11,-16,33,1037,-2,115.78,0
12,-16,35,1038,-3,123.83,0
11,-17,35,1038,-4,133.66,0
8,-17,35,1038,-4,143.49,0
9,-18,32,1039,-4,152.43,0
11,-18,38,1039,-6,160.48,0
8,-19,34,1039,-6,168.53,0
8,-19,34,1039,-6,176.58,0
16,-18,38,1039,-6,183.73,0
10,-17,44,1040,-7,3.13,0
16,-17,41,1041,-6,7.15,0
12,-16,38,1041,-4,4.02,0
11,-16,35,1041,-3,9.83,0
11,-15,36,1040,-2,13.85,0
17,-16,30,1039,-1,23.68,0
9,-16,30,1039,-1,30.83,0
10,-18,24,1038,0,39.77,0
12,-18,26,1039,-1,50.95,0
14,-18,28,1039,-2,60.78,0
15,-18,30,1039,-3,69.72,0
15,-18,30,1040,-3,78.66,0
9,-18,30,1040,-3,87.6,0
7,-18,32,1041,-4,96.54,0
7,-18,32,1041,-4,104.59,0
7,-18,35,1042,-5,111.74,0
7,-18,35,1042,-5,119.79,0
17,-18,41,1042,-7,123.81,0
17,-17,48,1041,-8,127.83,0
